Distance,SEM_norm,I_raw,abs_I,ln_abs_I,deriv_ln_I
3.240776e+01,1.175903e-01,-6.404906e+04,6.404906e+04,1.106740e+01,7.767590e-04
3.252518e+01,1.183440e-01,-6.411815e+04,6.411815e+04,1.106848e+01,6.705061e-04
3.264259e+01,1.086547e-01,-6.413822e+04,6.413822e+04,1.106880e+01,-1.305399e-04
3.276001e+01,1.082567e-01,-6.406653e+04,6.406653e+04,1.106768e+01,-1.283456e-03
3.287743e+01,1.036443e-01,-6.406726e+04,6.406726e+04,1.106769e+01,-1.540841e-03
3.299485e+01,1.107901e-01,-6.406799e+04,6.406799e+04,1.106770e+01,-1.438683e-03
3.311227e+01,1.160354e-01,-6.400354e+04,6.400354e+04,1.106669e+01,-1.072053e-03
3.322969e+01,1.199378e-01,-6.396981e+04,6.396981e+04,1.106617e+01,-9.443521e-04
3.334711e+01,1.166465e-01,-6.405346e+04,6.405346e+04,1.106747e+01,-9.385009e-04
3.346453e+01,1.051897e-01,-6.408367e+04,6.408367e+04,1.106794e+01,-2.478445e-04
3.358195e+01,9.006809e-02,-6.403583e+04,6.403583e+04,1.106720e+01,9.429690e-04
3.369937e+01,8.618915e-02,-6.396330e+04,6.396330e+04,1.106606e+01,1.344952e-03
3.381679e+01,1.025479e-01,-6.399533e+04,6.399533e+04,1.106657e+01,1.152964e-03
3.393421e+01,1.090859e-01,-6.405385e+04,6.405385e+04,1.106748e+01,1.464693e-03
3.405163e+01,1.074677e-01,-6.410603e+04,6.410603e+04,1.106829e+01,1.991895e-03
3.416905e+01,1.090532e-01,-6.410713e+04,6.410713e+04,1.106831e+01,2.143795e-03
3.428647e+01,1.111275e-01,-6.410822e+04,6.410822e+04,1.106833e+01,1.465267e-03
3.440389e+01,1.130660e-01,-6.409502e+04,6.409502e+04,1.106812e+01,9.574173e-04
3.452130e+01,1.120806e-01,-6.409197e+04,6.409197e+04,1.106807e+01,6.382456e-04
3.463872e+01,1.144652e-01,-6.411151e+04,6.411151e+04,1.106838e+01,1.024574e-03
3.475614e+01,1.203019e-01,-6.412749e+04,6.412749e+04,1.106863e+01,9.419523e-04
3.487356e+01,1.157960e-01,-6.414773e+04,6.414773e+04,1.106894e+01,1.466130e-04
3.499098e+01,1.106884e-01,-6.413391e+04,6.413391e+04,1.106873e+01,-9.044843e-05
3.510840e+01,1.221071e-01,-6.416835e+04,6.416835e+04,1.106927e+01,-5.493450e-04
3.522582e+01,1.193208e-01,-6.412958e+04,6.412958e+04,1.106866e+01,-9.886433e-04
3.534324e+01,1.126539e-01,-6.405337e+04,6.405337e+04,1.106747e+01,-7.228328e-04
3.546066e+01,1.132746e-01,-6.411917e+04,6.411917e+04,1.106850e+01,-3.027870e-04
3.557808e+01,1.119256e-01,-6.410398e+04,6.410398e+04,1.106826e+01,-5.866888e-04
3.569550e+01,1.128336e-01,-6.408477e+04,6.408477e+04,1.106796e+01,3.102547e-04
3.581292e+01,1.195256e-01,-6.413774e+04,6.413774e+04,1.106879e+01,1.091499e-03
3.593034e+01,1.255487e-01,-6.413242e+04,6.413242e+04,1.106871e+01,1.048940e-03
3.604776e+01,1.297735e-01,-6.406638e+04,6.406638e+04,1.106768e+01,2.007704e-03
3.616518e+01,1.294065e-01,-6.413980e+04,6.413980e+04,1.106882e+01,2.072995e-03
3.628260e+01,1.325073e-01,-6.416805e+04,6.416805e+04,1.106926e+01,1.660027e-03
3.640002e+01,1.350794e-01,-6.417995e+04,6.417995e+04,1.106945e+01,1.831958e-03
3.651743e+01,1.412303e-01,-6.424247e+04,6.424247e+04,1.107042e+01,1.407167e-03
3.663485e+01,1.399391e-01,-6.419128e+04,6.419128e+04,1.106962e+01,1.290924e-05
3.675227e+01,1.231349e-01,-6.418309e+04,6.418309e+04,1.106950e+01,-1.228545e-03
3.686969e+01,1.226154e-01,-6.420754e+04,6.420754e+04,1.106988e+01,-1.747195e-03
3.698711e+01,1.403891e-01,-6.416419e+04,6.416419e+04,1.106920e+01,-1.312787e-03
3.710453e+01,1.418215e-01,-6.414520e+04,6.414520e+04,1.106890e+01,-6.678525e-05
3.722195e+01,1.443719e-01,-6.409037e+04,6.409037e+04,1.106805e+01,2.223839e-04
3.733937e+01,1.583417e-01,-6.412434e+04,6.412434e+04,1.106858e+01,-2.611893e-04
3.745679e+01,1.596328e-01,-6.420625e+04,6.420625e+04,1.106986e+01,-2.795401e-04
3.757421e+01,1.541379e-01,-6.422646e+04,6.422646e+04,1.107017e+01,-3.463709e-04
3.769163e+01,1.577764e-01,-6.417824e+04,6.417824e+04,1.106942e+01,1.426552e-04
3.780905e+01,1.585856e-01,-6.409791e+04,6.409791e+04,1.106817e+01,4.244402e-04
3.792647e+01,1.621864e-01,-6.409864e+04,6.409864e+04,1.106818e+01,4.650159e-04
3.804389e+01,1.649021e-01,-6.412008e+04,6.412008e+04,1.106851e+01,5.303999e-04
3.816131e+01,1.612252e-01,-6.419560e+04,6.419560e+04,1.106969e+01,-5.026644e-04
3.827873e+01,1.528412e-01,-6.425342e+04,6.425342e+04,1.107059e+01,-3.712307e-03
3.839615e+01,1.289484e-01,-6.422439e+04,6.422439e+04,1.107014e+01,-7.533164e-03
3.851356e+01,1.008280e-01,-6.414979e+04,6.414979e+04,1.106898e+01,-9.952086e-03
3.863098e+01,1.078124e-01,-6.398654e+04,6.398654e+04,1.106643e+01,-1.092803e-02
3.874840e+01,1.324011e-01,-6.374192e+04,6.374192e+04,1.106260e+01,-8.950262e-03
3.886582e+01,1.144640e-01,-6.366443e+04,6.366443e+04,1.106138e+01,-4.334378e-03
3.898324e+01,1.053023e-01,-6.371274e+04,6.371274e+04,1.106214e+01,1.074612e-03
3.910066e+01,1.262614e-01,-6.375185e+04,6.375185e+04,1.106275e+01,6.567758e-03
3.921808e+01,1.307531e-01,-6.389808e+04,6.389808e+04,1.106504e+01,1.062722e-02
3.933550e+01,1.331344e-01,-6.404905e+04,6.404905e+04,1.106740e+01,1.138660e-02
3.945292e+01,1.477497e-01,-6.412374e+04,6.412374e+04,1.106857e+01,1.015332e-02
3.957034e+01,1.566218e-01,-6.420130e+04,6.420130e+04,1.106978e+01,8.152321e-03
3.968776e+01,1.553665e-01,-6.425658e+04,6.425658e+04,1.107064e+01,5.384480e-03
3.980518e+01,1.530473e-01,-6.425840e+04,6.425840e+04,1.107067e+01,3.565804e-03
3.992260e+01,1.626247e-01,-6.426023e+04,6.426023e+04,1.107070e+01,2.965876e-03
4.004002e+01,1.707185e-01,-6.426205e+04,6.426205e+04,1.107072e+01,2.273905e-03
4.015744e+01,1.729044e-01,-6.426388e+04,6.426388e+04,1.107075e+01,1.503730e-03
4.027486e+01,1.817612e-01,-6.431580e+04,6.431580e+04,1.107156e+01,1.124801e-03
4.039228e+01,1.832675e-01,-6.436893e+04,6.436893e+04,1.107239e+01,4.372468e-04
4.050969e+01,1.819600e-01,-6.434490e+04,6.434490e+04,1.107201e+01,-7.173249e-04
4.062711e+01,1.768139e-01,-6.429421e+04,6.429421e+04,1.107122e+01,-2.187495e-03
4.074453e+01,1.731382e-01,-6.429260e+04,6.429260e+04,1.107120e+01,-3.179094e-03
4.086195e+01,1.802816e-01,-6.426438e+04,6.426438e+04,1.107076e+01,-2.757180e-03
4.097937e+01,1.828400e-01,-6.421076e+04,6.421076e+04,1.106993e+01,-2.071365e-03
4.109679e+01,1.838814e-01,-6.416044e+04,6.416044e+04,1.106914e+01,-1.737537e-03
4.121421e+01,1.771340e-01,-6.418687e+04,6.418687e+04,1.106955e+01,-1.999292e-03
4.133163e+01,1.565858e-01,-6.426267e+04,6.426267e+04,1.107073e+01,-2.306376e-03
4.144905e+01,1.521956e-01,-6.421295e+04,6.421295e+04,1.106996e+01,-2.423188e-03
4.156647e+01,1.494886e-01,-6.416419e+04,6.416419e+04,1.106920e+01,-2.440226e-03
4.168389e+01,1.395065e-01,-6.411499e+04,6.411499e+04,1.106843e+01,-2.076732e-03
4.180131e+01,1.332335e-01,-6.406716e+04,6.406716e+04,1.106769e+01,-1.462436e-03
4.191873e+01,1.379718e-01,-6.406753e+04,6.406753e+04,1.106769e+01,4.481981e-05
4.203615e+01,1.401276e-01,-6.409651e+04,6.409651e+04,1.106815e+01,1.610922e-03
4.215357e+01,1.350517e-01,-6.417378e+04,6.417378e+04,1.106935e+01,3.313669e-03
4.227099e+01,1.456881e-01,-6.417243e+04,6.417243e+04,1.106933e+01,4.563020e-03
4.238841e+01,1.478150e-01,-6.417507e+04,6.417507e+04,1.106937e+01,4.523579e-03
4.250582e+01,1.514108e-01,-6.422194e+04,6.422194e+04,1.107010e+01,3.936231e-03
4.262324e+01,1.479445e-01,-6.430068e+04,6.430068e+04,1.107133e+01,3.118696e-03
4.274066e+01,1.373715e-01,-6.434516e+04,6.434516e+04,1.107202e+01,3.093614e-03
4.285808e+01,1.442925e-01,-6.431678e+04,6.431678e+04,1.107158e+01,2.598117e-03
4.297550e+01,1.490667e-01,-6.431678e+04,6.431678e+04,1.107158e+01,1.603437e-03
4.309292e+01,1.504168e-01,-6.431678e+04,6.431678e+04,1.107158e+01,7.223881e-04
4.321034e+01,1.405938e-01,-6.436486e+04,6.436486e+04,1.107232e+01,-2.415687e-04
4.332776e+01,1.367828e-01,-6.436107e+04,6.436107e+04,1.107226e+01,-6.051262e-04
4.344518e+01,1.418856e-01,-6.434840e+04,6.434840e+04,1.107207e+01,-7.423083e-04
4.356260e+01,1.360733e-01,-6.434594e+04,6.434594e+04,1.107203e+01,-4.609431e-04
4.368002e+01,1.335860e-01,-6.426906e+04,6.426906e+04,1.107083e+01,8.876104e-05
4.379744e+01,1.416645e-01,-6.427358e+04,6.427358e+04,1.107090e+01,9.677424e-04
4.391486e+01,1.495939e-01,-6.431678e+04,6.431678e+04,1.107158e+01,1.294965e-03
4.403228e+01,1.519526e-01,-6.436421e+04,6.436421e+04,1.107231e+01,1.118443e-03
4.414970e+01,1.431913e-01,-6.440650e+04,6.440650e+04,1.107297e+01,6.825558e-04
4.426712e+01,1.456884e-01,-6.440614e+04,6.440614e+04,1.107296e+01,-7.311956e-04
4.438453e+01,1.384219e-01,-6.435863e+04,6.435863e+04,1.107223e+01,-1.341322e-03
4.450195e+01,1.285132e-01,-6.431678e+04,6.431678e+04,1.107158e+01,-1.702306e-03
4.461937e+01,1.441670e-01,-6.428257e+04,6.428257e+04,1.107104e+01,-1.870627e-03
4.473679e+01,1.534969e-01,-6.425209e+04,6.425209e+04,1.107057e+01,-7.215183e-04
4.485421e+01,1.500568e-01,-6.433320e+04,6.433320e+04,1.107183e+01,4.600470e-04
4.497163e+01,1.466836e-01,-6.432231e+04,6.432231e+04,1.107166e+01,8.765595e-04
4.508905e+01,1.527356e-01,-6.428626e+04,6.428626e+04,1.107110e+01,9.236914e-04
4.520647e+01,1.529968e-01,-6.436321e+04,6.436321e+04,1.107230e+01,5.932534e-04
4.532389e+01,1.556776e-01,-6.435653e+04,6.435653e+04,1.107219e+01,-6.958582e-05
4.544131e+01,1.608215e-01,-6.431678e+04,6.431678e+04,1.107158e+01,3.886730e-04
4.555873e+01,1.620065e-01,-6.431678e+04,6.431678e+04,1.107158e+01,5.148908e-04
4.567615e+01,1.598406e-01,-6.431678e+04,6.431678e+04,1.107158e+01,-1.659604e-04
4.579357e+01,1.596200e-01,-6.432581e+04,6.432581e+04,1.107172e+01,-4.666859e-04
4.591099e+01,1.631524e-01,-6.436984e+04,6.436984e+04,1.107240e+01,-9.681239e-04
4.602841e+01,1.687729e-01,-6.435498e+04,6.435498e+04,1.107217e+01,-1.974791e-03
4.614583e+01,1.638264e-01,-6.431678e+04,6.431678e+04,1.107158e+01,-2.651174e-03
4.626325e+01,1.528306e-01,-6.427131e+04,6.427131e+04,1.107087e+01,-3.137740e-03
4.638066e+01,1.644245e-01,-6.423398e+04,6.423398e+04,1.107029e+01,-3.887696e-03
4.649808e+01,1.659555e-01,-6.419584e+04,6.419584e+04,1.106969e+01,-3.246520e-03
4.661550e+01,1.516288e-01,-6.420297e+04,6.420297e+04,1.106980e+01,-1.391159e-03
4.673292e+01,1.430523e-01,-6.419601e+04,6.419601e+04,1.106970e+01,8.778505e-05
4.685034e+01,1.516742e-01,-6.412484e+04,6.412484e+04,1.106859e+01,1.601029e-03
4.696776e+01,1.578783e-01,-6.417697e+04,6.417697e+04,1.106940e+01,3.190947e-03
4.708518e+01,1.512545e-01,-6.428469e+04,6.428469e+04,1.107108e+01,4.018448e-03
4.720260e+01,1.545346e-01,-6.427222e+04,6.427222e+04,1.107088e+01,4.498923e-03
4.732002e+01,1.604228e-01,-6.432180e+04,6.432180e+04,1.107165e+01,4.491497e-03
4.743744e+01,1.570474e-01,-6.438986e+04,6.438986e+04,1.107271e+01,2.900366e-03
4.755486e+01,1.582968e-01,-6.439022e+04,6.439022e+04,1.107272e+01,1.101328e-03
4.767228e+01,1.587814e-01,-6.439059e+04,6.439059e+04,1.107272e+01,-1.911971e-04
4.778970e+01,1.685089e-01,-6.439095e+04,6.439095e+04,1.107273e+01,-1.514310e-03
4.790712e+01,1.686982e-01,-6.434945e+04,6.434945e+04,1.107208e+01,-2.025295e-03
4.802454e+01,1.690553e-01,-6.431678e+04,6.431678e+04,1.107158e+01,-2.157074e-03
4.814196e+01,1.717828e-01,-6.427433e+04,6.427433e+04,1.107092e+01,-1.942610e-03
4.825938e+01,1.711723e-01,-6.428387e+04,6.428387e+04,1.107106e+01,-1.584515e-03
4.837679e+01,1.698677e-01,-6.431678e+04,6.431678e+04,1.107158e+01,-8.615097e-04
4.849421e+01,1.674739e-01,-6.427347e+04,6.427347e+04,1.107090e+01,-6.511733e-05
4.861163e+01,1.744557e-01,-6.428314e+04,6.428314e+04,1.107105e+01,4.429509e-04
4.872905e+01,1.720829e-01,-6.427220e+04,6.427220e+04,1.107088e+01,8.471301e-05
4.884647e+01,1.730500e-01,-6.428349e+04,6.428349e+04,1.107106e+01,-4.617808e-04
4.896389e+01,1.743154e-01,-6.431678e+04,6.431678e+04,1.107158e+01,-5.466548e-04
4.908131e+01,1.688230e-01,-6.431678e+04,6.431678e+04,1.107158e+01,-1.309572e-03
4.919873e+01,1.689441e-01,-6.427173e+04,6.427173e+04,1.107088e+01,-2.065596e-03
4.931615e+01,1.659457e-01,-6.423786e+04,6.423786e+04,1.107035e+01,-2.679503e-03
4.943357e+01,1.741364e-01,-6.423749e+04,6.423749e+04,1.107034e+01,-2.884387e-03
4.955099e+01,1.755785e-01,-6.419506e+04,6.419506e+04,1.106968e+01,-2.062793e-03
4.966841e+01,1.743315e-01,-6.416419e+04,6.416419e+04,1.106920e+01,-7.491643e-04
4.978583e+01,1.775633e-01,-6.416419e+04,6.416419e+04,1.106920e+01,-1.372423e-04
4.990325e+01,1.701138e-01,-6.416935e+04,6.416935e+04,1.106928e+01,3.577011e-04
5.002067e+01,1.660279e-01,-6.421534e+04,6.421534e+04,1.107000e+01,7.941380e-04
5.013809e+01,1.584498e-01,-6.424566e+04,6.424566e+04,1.107047e+01,1.372241e-03
5.025551e+01,1.533408e-01,-6.420477e+04,6.420477e+04,1.106983e+01,1.941335e-03
5.037292e+01,1.666282e-01,-6.421712e+04,6.421712e+04,1.107003e+01,1.751350e-03
5.049034e+01,1.760834e-01,-6.420578e+04,6.420578e+04,1.106985e+01,7.661484e-04
5.060776e+01,1.756790e-01,-6.426693e+04,6.426693e+04,1.107080e+01,-7.510364e-04
5.072518e+01,1.715466e-01,-6.432256e+04,6.432256e+04,1.107167e+01,-2.515460e-03
5.084260e+01,1.556658e-01,-6.427622e+04,6.427622e+04,1.107094e+01,-3.981746e-03
5.096002e+01,1.175765e-01,-6.420780e+04,6.420780e+04,1.106988e+01,-4.244681e-03
5.107744e+01,1.104136e-01,-6.409984e+04,6.409984e+04,1.106820e+01,-3.880283e-03
5.119486e+01,1.277972e-01,-6.400532e+04,6.400532e+04,1.106672e+01,-2.675410e-03
5.131228e+01,1.606361e-01,-6.402990e+04,6.402990e+04,1.106711e+01,-3.695266e-04
5.142970e+01,1.679657e-01,-6.410660e+04,6.410660e+04,1.106830e+01,1.459803e-03
5.154712e+01,1.563946e-01,-6.416401e+04,6.416401e+04,1.106920e+01,2.434983e-03
5.166454e+01,1.604877e-01,-6.417221e+04,6.417221e+04,1.106933e+01,2.354567e-03
5.178196e+01,1.678727e-01,-6.420359e+04,6.420359e+04,1.106981e+01,7.847845e-04
5.189938e+01,1.819580e-01,-6.417783e+04,6.417783e+04,1.106941e+01,-6.153108e-04
5.201680e+01,1.831682e-01,-6.414215e+04,6.414215e+04,1.106886e+01,-1.133487e-03
5.213422e+01,1.857310e-01,-6.414142e+04,6.414142e+04,1.106885e+01,-1.095080e-03
5.225163e+01,1.849125e-01,-6.410188e+04,6.410188e+04,1.106823e+01,-1.254302e-03
5.236905e+01,1.814891e-01,-6.411443e+04,6.411443e+04,1.106842e+01,-1.466712e-03
5.248647e+01,1.829411e-01,-6.413923e+04,6.413923e+04,1.106881e+01,-1.326257e-03
5.260389e+01,1.889639e-01,-6.413850e+04,6.413850e+04,1.106880e+01,-1.505663e-03
5.272131e+01,1.958825e-01,-6.409957e+04,6.409957e+04,1.106819e+01,-1.796870e-03
5.283873e+01,1.879674e-01,-6.403627e+04,6.403627e+04,1.106720e+01,-2.570132e-03
5.295615e+01,1.705618e-01,-6.406643e+04,6.406643e+04,1.106768e+01,-2.468426e-03
5.307357e+01,1.646165e-01,-6.404705e+04,6.404705e+04,1.106737e+01,-9.790992e-04
5.319099e+01,1.653408e-01,-6.401160e+04,6.401160e+04,1.106682e+01,8.411030e-04
5.330841e+01,1.706413e-01,-6.397417e+04,6.397417e+04,1.106623e+01,2.173571e-03
5.342583e+01,1.792590e-01,-6.402523e+04,6.402523e+04,1.106703e+01,3.169542e-03
5.354325e+01,1.803533e-01,-6.412856e+04,6.412856e+04,1.106865e+01,4.408678e-03
5.366067e+01,1.787547e-01,-6.416419e+04,6.416419e+04,1.106920e+01,5.333807e-03
5.377809e+01,1.695194e-01,-6.416419e+04,6.416419e+04,1.106920e+01,4.681822e-03
5.389551e+01,1.745381e-01,-6.422159e+04,6.422159e+04,1.107009e+01,2.634784e-03
5.401293e+01,1.722956e-01,-6.425770e+04,6.425770e+04,1.107066e+01,4.159918e-04
5.413035e+01,1.792008e-01,-6.429437e+04,6.429437e+04,1.107123e+01,-1.076657e-03
5.424776e+01,1.836685e-01,-6.422226e+04,6.422226e+04,1.107011e+01,-1.595636e-03
5.436518e+01,1.843310e-01,-6.416419e+04,6.416419e+04,1.106920e+01,-2.014345e-03
5.448260e+01,1.832235e-01,-6.412838e+04,6.412838e+04,1.106864e+01,-2.273634e-03
5.460002e+01,1.783733e-01,-6.410694e+04,6.410694e+04,1.106831e+01,-1.884391e-03
5.471744e+01,1.762600e-01,-6.416699e+04,6.416699e+04,1.106924e+01,-1.752952e-03
5.483486e+01,1.671904e-01,-6.417903e+04,6.417903e+04,1.106943e+01,-1.616520e-03
5.495228e+01,1.645517e-01,-6.412905e+04,6.412905e+04,1.106865e+01,-9.365994e-04
5.506970e+01,1.738835e-01,-6.413411e+04,6.413411e+04,1.106873e+01,-4.290454e-04
5.518712e+01,1.709867e-01,-6.402848e+04,6.402848e+04,1.106708e+01,-2.380338e-04
5.530454e+01,1.720847e-01,-6.405252e+04,6.405252e+04,1.106746e+01,4.908225e-04
5.542196e+01,1.678506e-01,-6.414395e+04,6.414395e+04,1.106889e+01,1.358992e-03
5.553938e+01,1.698471e-01,-6.416419e+04,6.416419e+04,1.106920e+01,8.484290e-04
5.565680e+01,1.768681e-01,-6.416419e+04,6.416419e+04,1.106920e+01,6.023521e-04
5.577422e+01,1.851749e-01,-6.416419e+04,6.416419e+04,1.106920e+01,-6.359354e-05
5.589164e+01,1.801982e-01,-6.416419e+04,6.416419e+04,1.106920e+01,-8.472087e-04
5.600906e+01,1.826320e-01,-6.406723e+04,6.406723e+04,1.106769e+01,-3.820473e-04
5.612648e+01,1.896591e-01,-6.407530e+04,6.407530e+04,1.106781e+01,5.615887e-04
5.624389e+01,1.981846e-01,-6.414529e+04,6.414529e+04,1.106891e+01,1.109193e-03
5.636131e+01,1.927538e-01,-6.413112e+04,6.413112e+04,1.106869e+01,5.851425e-04
5.647873e+01,1.835486e-01,-6.417750e+04,6.417750e+04,1.106941e+01,-2.048280e-04
5.659615e+01,1.836044e-01,-6.421469e+04,6.421469e+04,1.106999e+01,-2.013864e-03
5.671357e+01,1.990432e-01,-6.418254e+04,6.418254e+04,1.106949e+01,-3.099647e-03
5.683099e+01,1.933846e-01,-6.406609e+04,6.406609e+04,1.106767e+01,-2.977653e-03
5.694841e+01,1.985326e-01,-6.401160e+04,6.401160e+04,1.106682e+01,-3.151018e-03
5.706583e+01,1.912420e-01,-6.397961e+04,6.397961e+04,1.106632e+01,-2.162026e-03
5.718325e+01,1.810187e-01,-6.402917e+04,6.402917e+04,1.106709e+01,-2.171183e-04
5.730067e+01,1.862683e-01,-6.406648e+04,6.406648e+04,1.106768e+01,9.857754e-04
5.741809e+01,1.928830e-01,-6.403116e+04,6.403116e+04,1.106713e+01,8.719702e-04
5.753551e+01,1.894507e-01,-6.407943e+04,6.407943e+04,1.106788e+01,4.479080e-06
5.765293e+01,1.920165e-01,-6.411643e+04,6.411643e+04,1.106846e+01,-1.021318e-03
5.777035e+01,1.941324e-01,-6.404826e+04,6.404826e+04,1.106739e+01,-1.391286e-03
5.788777e+01,1.929903e-01,-6.401160e+04,6.401160e+04,1.106682e+01,-1.043443e-03
5.800519e+01,1.937782e-01,-6.398110e+04,6.398110e+04,1.106634e+01,-1.159918e-03
5.812261e+01,1.879209e-01,-6.399561e+04,6.399561e+04,1.106657e+01,2.143544e-05
5.824002e+01,1.888703e-01,-6.401160e+04,6.401160e+04,1.106682e+01,1.368972e-03
5.835744e+01,1.936802e-01,-6.404153e+04,6.404153e+04,1.106729e+01,2.061917e-03
5.847486e+01,1.977391e-01,-6.402706e+04,6.402706e+04,1.106706e+01,8.992959e-04
5.859228e+01,1.910952e-01,-6.411214e+04,6.411214e+04,1.106839e+01,4.264740e-05
5.870970e+01,1.873345e-01,-6.409283e+04,6.409283e+04,1.106809e+01,2.082212e-04
5.882712e+01,1.851186e-01,-6.409826e+04,6.409826e+04,1.106817e+01,4.359606e-04
5.894454e+01,1.794086e-01,-6.394734e+04,6.394734e+04,1.106582e+01,7.551157e-04
5.906196e+01,1.864449e-01,-6.400386e+04,6.400386e+04,1.106670e+01,8.472814e-05
5.917938e+01,1.936680e-01,-6.410673e+04,6.410673e+04,1.106830e+01,-1.683429e-05
5.929680e+01,1.973317e-01,-6.412154e+04,6.412154e+04,1.106854e+01,-1.094173e-04
5.941422e+01,1.916961e-01,-6.412190e+04,6.412190e+04,1.106854e+01,2.809275e-04
5.953164e+01,1.867030e-01,-6.404840e+04,6.404840e+04,1.106739e+01,-9.954128e-04
5.964906e+01,1.912616e-01,-6.401160e+04,6.401160e+04,1.106682e+01,-1.934501e-03
5.976648e+01,1.952184e-01,-6.401160e+04,6.401160e+04,1.106682e+01,-1.751009e-03
5.988390e+01,1.977496e-01,-6.403898e+04,6.403898e+04,1.106725e+01,-1.428540e-03
6.000132e+01,2.028381e-01,-6.402488e+04,6.402488e+04,1.106703e+01,-1.357530e-03
6.011874e+01,2.034418e-01,-6.401160e+04,6.401160e+04,1.106682e+01,-1.875643e-03
6.023615e+01,1.990496e-01,-6.401160e+04,6.401160e+04,1.106682e+01,-1.781962e-03
6.035357e+01,2.029872e-01,-6.398503e+04,6.398503e+04,1.106640e+01,-1.971567e-03
6.047099e+01,2.023933e-01,-6.392217e+04,6.392217e+04,1.106542e+01,-2.014863e-03
6.058841e+01,2.083400e-01,-6.389764e+04,6.389764e+04,1.106504e+01,-1.901628e-03
6.070583e+01,2.061135e-01,-6.397480e+04,6.397480e+04,1.106624e+01,-1.653275e-03
6.082325e+01,2.174861e-01,-6.393370e+04,6.393370e+04,1.106560e+01,-1.372598e-03
6.094067e+01,2.111066e-01,-6.389655e+04,6.389655e+04,1.106502e+01,-2.480331e-04
6.105809e+01,2.071769e-01,-6.389618e+04,6.389618e+04,1.106501e+01,4.367084e-04
6.117551e+01,2.001191e-01,-6.389582e+04,6.389582e+04,1.106501e+01,8.239292e-04
6.129293e+01,1.944070e-01,-6.387054e+04,6.387054e+04,1.106461e+01,1.219682e-03
6.141035e+01,1.945198e-01,-6.396346e+04,6.396346e+04,1.106607e+01,7.157688e-04
6.152777e+01,1.969399e-01,-6.398711e+04,6.398711e+04,1.106644e+01,5.561098e-05
6.164519e+01,1.965142e-01,-6.400052e+04,6.400052e+04,1.106665e+01,-6.946795e-04
6.176261e+01,2.119409e-01,-6.393071e+04,6.393071e+04,1.106556e+01,-1.482805e-03
6.188003e+01,2.079795e-01,-6.386978e+04,6.386978e+04,1.106460e+01,-2.469933e-03
6.199745e+01,2.093066e-01,-6.388264e+04,6.388264e+04,1.106480e+01,-3.139486e-03
6.211486e+01,2.060103e-01,-6.386948e+04,6.386948e+04,1.106460e+01,-2.715635e-03
6.223228e+01,1.989286e-01,-6.385901e+04,6.385901e+04,1.106443e+01,-2.198129e-03
6.234970e+01,2.003870e-01,-6.385901e+04,6.385901e+04,1.106443e+01,-2.283484e-03
6.246712e+01,1.999302e-01,-6.377585e+04,6.377585e+04,1.106313e+01,-1.866702e-03
6.258454e+01,1.894955e-01,-6.382239e+04,6.382239e+04,1.106386e+01,-8.766091e-04
6.270196e+01,1.985035e-01,-6.377508e+04,6.377508e+04,1.106312e+01,1.978545e-05
6.281938e+01,1.908677e-01,-6.373812e+04,6.373812e+04,1.106254e+01,8.230676e-04
6.293680e+01,1.977066e-01,-6.382244e+04,6.382244e+04,1.106386e+01,1.626350e-03
6.305422e+01,1.939909e-01,-6.385901e+04,6.385901e+04,1.106443e+01,1.504847e-03
6.317164e+01,1.908787e-01,-6.385901e+04,6.385901e+04,1.106443e+01,1.716087e-03
6.328906e+01,1.869442e-01,-6.385901e+04,6.385901e+04,1.106443e+01,1.319707e-03
6.340648e+01,1.893458e-01,-6.385901e+04,6.385901e+04,1.106443e+01,3.251799e-04
6.352390e+01,1.910962e-01,-6.385901e+04,6.385901e+04,1.106443e+01,3.351792e-16
6.364132e+01,1.985043e-01,-6.385901e+04,6.385901e+04,1.106443e+01,-9.628702e-04
6.375874e+01,1.882222e-01,-6.385901e+04,6.385901e+04,1.106443e+01,-2.080444e-03
6.387616e+01,1.780409e-01,-6.385901e+04,6.385901e+04,1.106443e+01,-2.687582e-03
6.399358e+01,1.810163e-01,-6.385901e+04,6.385901e+04,1.106443e+01,-3.100551e-03
6.411099e+01,1.932370e-01,-6.375080e+04,6.375080e+04,1.106274e+01,-3.259166e-03
6.422841e+01,1.890920e-01,-6.370642e+04,6.370642e+04,1.106204e+01,-3.078207e-03
6.434583e+01,1.935613e-01,-6.372559e+04,6.372559e+04,1.106234e+01,-2.557676e-03
6.446325e+01,1.935591e-01,-6.371407e+04,6.371407e+04,1.106216e+01,-1.858112e-03
6.458067e+01,1.951630e-01,-6.370642e+04,6.370642e+04,1.106204e+01,2.946232e-04
6.469809e+01,1.875697e-01,-6.370642e+04,6.370642e+04,1.106204e+01,8.245449e-04
6.481551e+01,1.836480e-01,-6.370642e+04,6.370642e+04,1.106204e+01,1.305175e-03
6.493293e+01,1.811345e-01,-6.368840e+04,6.368840e+04,1.106176e+01,1.441879e-03
6.505035e+01,1.829491e-01,-6.380893e+04,6.380893e+04,1.106365e+01,1.791084e-03
6.516777e+01,1.814675e-01,-6.374933e+04,6.374933e+04,1.106271e+01,2.115273e-03
6.528519e+01,1.839798e-01,-6.379895e+04,6.379895e+04,1.106349e+01,2.154143e-03
